trip_distance(km),quantity(kWh),city,motor_way,country_roads,consumption(kWh/100km),A/C,park_heating,avg_speed(km/h),ecr_deviation,encoded_driving_style,encoded_tire_type
57.2,5.77,0,1,0,11.8,1,0,50,11.8,0,0
61.1,6.47,0,1,0,11.8,1,0,50,11.8,0,0
53.4,6.33,1,1,1,11.8,1,0,50,11.8,0,0
117.0,7.88,0,1,1,11.8,0,0,50,11.8,0,0
35.3,7.03,0,0,1,11.8,0,0,50,11.8,0,0
72.1,7.61,1,1,1,11.8,0,0,50,11.8,0,0
32.9,10.7,1,1,1,12.09,1,0,50,12.09,0,0
78.5,7.19,0,1,0,12.09,1,0,50,12.09,0,0
36.7,8.01,0,1,0,12.09,1,0,50,12.09,0,0
65.1,4.51,0,1,0,12.09,1,0,50,12.09,0,0
47.6,5.71,0,1,0,12.09,1,0,50,12.09,0,0
49.6,6.53,0,1,0,12.09,1,0,50,12.09,0,0
23.7,3.31,1,1,0,12.09,1,0,50,12.09,0,0
99.6,6.49,0,1,1,12.09,1,0,50,12.09,0,0
0.1,4.87,1,1,1,12.85,0,0,50,12.85,0,0
70.5,4.2,1,1,1,12.85,0,0,50,12.85,0,0
92.1,10.94,1,0,1,11.88,0,0,50,11.88,0,0
75.6,9.18,0,1,1,12.14,0,0,50,12.14,0,0
95.5,11.22,1,0,1,11.75,0,0,50,11.75,0,0
96.1,11.24,1,0,1,11.7,0,0,50,11.7,0,0
0.1,4.02,1,0,0,14.37,0,0,50,14.37,0,0
64.0,9.15,0,1,1,14.37,0,0,50,14.37,2,0
65.1,5.4,0,1,1,14.37,0,0,50,14.37,2,0
65.4,12.95,0,1,1,15.56,0,0,50,15.56,2,0
64.7,7.3,0,1,1,15.56,0,0,50,15.56,2,0
70.3,8.56,1,1,1,12.18,0,0,50,12.18,0,0
101.8,11.7,1,0,1,11.49,0,0,50,11.49,0,0
93.6,11.11,1,0,1,11.87,0,0,50,11.87,0,0
80.2,9.88,1,1,1,12.32,0,0,50,12.32,0,0
40.1,11.14,0,1,1,13.36,0,0,50,13.36,2,0
38.3,4.9,0,1,0,13.36,0,0,50,13.36,2,0
32.7,4.98,0,1,1,13.36,0,0,50,13.36,2,0
106.4,8.04,0,1,1,13.36,0,0,50,13.36,2,0
80.5,9.72,1,1,1,12.07,0,0,50,12.07,0,0
62.8,7.36,1,1,1,11.72,0,0,50,11.72,0,0
46.4,5.64,1,0,1,12.16,0,0,50,12.16,0,0
93.0,10.69,1,0,1,11.49,0,0,50,11.49,0,0
88.1,10.46,1,1,1,11.87,0,0,50,11.87,0,0
70.4,8.17,1,0,1,11.61,0,0,50,11.61,0,0
96.0,11.22,1,0,1,11.69,0,0,50,11.69,0,0
94.0,10.95,1,0,1,11.65,0,0,50,11.65,0,0
31.4,6.13,0,1,1,12.1,0,0,50,12.1,0,0
69.1,6.03,0,1,1,12.1,0,0,50,12.1,0,0
97.7,11.04,1,0,1,11.3,0,0,50,11.3,0,0
94.9,10.79,1,0,1,11.37,0,0,50,11.37,0,0
74.5,8.9,1,1,1,11.95,0,0,50,11.95,0,0
67.3,7.97,1,1,1,11.84,0,0,50,11.84,0,0
46.5,5.78,1,0,1,12.43,0,0,50,12.43,0,0
47.0,5.4,1,0,1,11.49,0,0,50,11.49,0,0
63.5,7.69,1,0,1,12.11,0,0,50,12.11,0,0
47.8,5.39,1,0,1,11.28,0,0,50,11.28,0,0
47.9,5.66,1,0,1,11.82,0,0,50,11.82,0,0
64.8,8.29,0,1,1,12.79,0,0,50,12.79,0,0
51.7,9.19,0,1,0,13.37,0,0,50,13.37,0,0
5.7,2.56,1,1,0,13.37,0,0,50,13.37,0,0
53.4,9.9,1,0,1,13.37,0,0,50,13.37,0,0
53.4,3.2,1,0,1,13.37,0,0,50,13.37,0,0
65.2,5.81,1,1,1,13.37,0,0,50,13.37,2,0
48.7,5.86,1,0,1,12.03,0,0,50,12.03,0,0
47.4,5.8,1,0,1,12.24,0,0,50,12.24,0,0
47.0,6.01,1,0,1,12.79,0,0,50,12.79,0,0
47.5,6.36,1,0,1,13.39,0,0,50,13.39,0,0
47.6,5.69,1,0,1,11.95,0,0,50,11.95,0,0
83.9,9.15,0,1,1,10.91,0,0,50,10.91,1,0
45.9,10.2,0,0,1,17.03,0,0,50,17.03,0,0
38.7,4.21,0,1,1,17.03,0,0,50,17.03,2,0
64.3,8.01,1,1,1,12.46,0,0,50,12.46,0,0
52.6,6.64,1,0,1,12.62,0,0,50,12.62,0,0
47.4,5.84,1,0,1,12.32,0,0,50,12.32,0,0
64.0,13.91,0,1,1,15.67,0,0,50,15.67,2,0
65.1,6.32,0,1,1,15.67,0,0,50,15.67,2,0
65.3,11.63,0,1,1,14.6,0,0,50,14.6,0,0
64.7,7.35,0,1,1,14.6,0,0,50,14.6,2,0
51.4,7.37,0,1,1,14.34,0,0,50,14.34,2,0
62.7,8.38,1,1,1,13.37,0,0,50,13.37,0,1
50.0,6.34,1,0,1,12.68,0,0,50,12.68,0,1
65.7,8.79,1,0,1,13.38,0,0,50,13.38,0,1
47.6,6.49,1,0,1,13.63,0,0,50,13.63,0,1
46.2,6.35,1,0,1,13.74,0,0,50,13.74,0,1
22.2,6.86,1,1,1,14.13,0,0,50,14.13,0,1
49.4,3.26,1,1,1,14.13,0,0,50,14.13,0,1
54.2,7.55,1,0,1,13.93,0,0,50,13.93,0,1
47.1,6.86,1,0,1,14.56,0,0,50,14.56,0,1
46.0,6.22,1,0,1,13.52,0,0,50,13.52,0,1
47.5,6.75,1,0,1,14.21,0,0,50,14.21,0,1
46.3,6.68,1,0,1,14.43,0,0,50,14.43,0,1
66.4,9.81,1,1,1,14.77,0,0,50,14.77,0,1
53.3,13.95,1,1,1,16.41,0,0,50,16.41,0,1
54.4,3.72,1,1,1,16.41,0,0,50,16.41,0,1
48.9,6.91,1,0,1,14.13,0,0,50,14.13,0,1
46.5,6.4,1,0,1,13.76,0,0,50,13.76,0,1
47.4,6.42,1,0,1,13.54,0,0,50,13.54,0,1
49.8,6.34,1,0,1,12.73,0,0,50,12.73,0,1
46.5,6.15,1,0,1,13.23,0,0,50,13.23,0,1
72.7,9.98,1,1,1,13.73,0,0,50,13.73,0,1
50.6,6.63,1,0,1,13.1,0,0,50,13.1,0,1
46.6,6.05,1,0,1,12.98,0,0,50,12.98,0,1
45.8,6.11,1,0,1,13.34,0,0,50,13.34,0,1
45.9,6.02,1,0,1,13.12,0,0,50,13.12,0,1
46.3,6.22,1,0,1,13.43,0,0,50,13.43,0,1
77.8,10.93,1,1,1,14.05,0,0,50,14.05,0,1
49.6,6.94,1,0,1,13.99,0,0,50,13.99,0,1
53.8,7.33,1,0,1,13.62,0,0,50,13.62,0,1
46.6,6.39,1,0,1,13.71,0,0,50,13.71,0,1
49.4,6.81,1,0,1,13.79,0,0,50,13.79,0,1
58.9,8.14,1,0,1,13.82,0,0,50,13.82,0,1
75.4,10.88,1,1,1,14.43,0,0,50,14.43,0,1
46.4,6.52,1,0,1,14.05,0,0,50,14.05,0,1
50.2,6.66,1,0,1,13.27,0,0,50,13.27,0,1
52.2,7.67,1,0,1,14.69,0,0,50,14.69,0,1
109.3,14.27,1,1,1,13.06,0,0,50,13.06,1,1
48.6,7.23,1,0,1,14.88,0,0,50,14.88,0,1
71.4,10.26,1,1,1,14.37,0,0,50,14.37,0,1
48.7,6.96,1,0,1,14.29,0,0,50,14.29,0,1
48.1,6.87,1,0,1,14.28,0,0,50,14.28,0,1
47.3,6.59,1,0,1,13.93,0,0,50,13.93,0,1
51.1,7.4,1,0,1,13.51,0,0,50,13.51,0,1
50.1,6.27,1,0,1,13.51,0,0,50,13.51,0,1
63.9,9.2,1,1,1,14.4,0,0,50,14.4,0,1
65.3,9.63,1,1,1,14.75,0,0,50,14.75,0,1
52.2,7.24,1,0,1,13.87,0,0,50,13.87,0,1
48.1,7.0,1,0,1,14.55,0,0,50,14.55,0,1
47.6,6.91,1,0,1,14.52,0,0,50,14.52,0,1
48.2,6.46,1,0,1,13.4,0,0,50,13.4,0,1
46.0,6.76,1,0,1,14.7,0,0,50,14.7,0,1
63.7,9.05,1,1,1,14.21,0,0,50,14.21,0,1
44.5,11.3,0,1,1,13.54,0,0,50,13.54,0,1
105.5,9.01,0,1,1,13.54,0,0,50,13.54,0,1
82.7,13.93,0,1,1,16.84,0,0,50,16.84,2,1
48.3,6.78,1,0,1,13.43,0,0,50,13.43,0,1
65.3,8.48,1,0,1,13.43,0,0,50,13.43,0,1
46.5,6.61,1,0,1,14.22,0,0,50,14.22,0,1
46.9,6.34,1,0,1,13.52,0,0,50,13.52,0,1
49.8,6.78,1,0,1,13.61,0,0,50,13.61,0,1
28.1,4.21,1,1,1,14.04,0,0,50,14.04,0,1
55.0,7.46,1,1,1,14.04,0,0,50,14.04,0,1
71.4,9.95,1,1,1,13.94,0,0,50,13.94,0,1
47.3,6.99,1,0,1,14.78,0,0,50,14.78,0,1
69.4,10.07,1,0,1,14.51,0,0,50,14.51,0,1
47.3,6.44,1,0,1,13.62,0,0,50,13.62,0,1
48.1,6.83,1,0,1,14.2,0,0,50,14.2,0,1
50.2,7.06,1,0,1,14.06,0,0,50,14.06,0,1
68.0,10.45,1,1,1,15.37,0,0,50,15.37,0,1
48.7,6.94,1,0,1,14.25,0,0,50,14.25,0,1
46.7,6.71,1,0,1,14.37,0,0,50,14.37,0,1
47.2,6.64,1,0,1,14.07,0,0,50,14.07,0,1
60.5,9.43,1,1,1,15.59,0,0,50,15.59,0,1
45.9,6.72,1,0,1,14.64,0,0,50,14.64,0,1
74.9,11.68,1,1,1,15.59,0,0,50,15.59,0,1
47.3,6.71,1,0,1,14.19,0,0,50,14.19,0,1
47.3,7.05,1,0,1,14.9,0,0,50,14.9,0,1
47.0,6.9,1,0,1,14.68,0,0,50,14.68,0,1
48.1,7.44,1,0,1,15.47,0,1,50,15.47,0,1
46.8,7.13,1,0,1,15.24,0,0,50,15.24,0,1
62.5,9.22,1,1,1,14.75,0,0,50,14.75,0,1
48.4,6.99,1,0,1,14.44,0,0,50,14.44,0,1
48.7,6.96,1,0,1,14.29,0,0,50,14.29,0,1
46.7,6.94,1,0,1,14.86,0,0,50,14.86,0,1
47.0,6.74,1,0,1,14.34,0,0,50,14.34,0,1
47.0,6.65,1,0,1,14.15,0,0,50,14.15,0,1
65.4,9.89,1,1,1,15.12,0,0,50,15.12,0,1
47.6,7.12,1,0,1,14.96,0,0,50,14.96,0,1
48.4,6.94,1,0,1,14.34,0,0,50,14.34,0,1
47.9,7.12,1,0,1,14.86,0,0,50,14.86,0,1
22.6,6.87,0,1,1,14.07,0,0,50,14.07,0,1
57.7,4.43,1,1,1,14.07,0,0,50,14.07,0,1
45.9,6.9,1,0,1,15.03,0,1,50,15.03,0,1
97.4,15.17,1,1,1,15.57,0,0,50,15.57,0,1
49.4,7.46,1,0,1,15.1,0,0,50,15.1,0,1
49.1,7.23,1,0,1,14.73,0,1,50,14.73,0,1
35.7,9.26,1,0,1,14.53,0,0,50,14.53,0,1
43.3,8.2,0,1,1,14.53,0,0,50,14.53,0,1
85.7,6.47,1,1,1,14.53,0,1,50,14.53,0,1
36.5,5.21,0,0,1,14.27,0,0,50,14.27,0,1
76.3,11.46,1,1,1,15.02,0,0,50,15.02,0,1
64.1,15.16,0,1,1,17.9,0,0,50,17.9,2,1
67.8,8.45,0,1,1,17.9,0,0,50,17.9,2,1
66.0,13.91,0,1,1,15.99,0,0,50,15.99,0,1
65.4,8.33,0,1,1,15.99,0,0,50,15.99,2,1
12.1,6.01,0,0,1,15.99,0,0,50,15.99,0,1
77.6,7.1,1,1,1,15.99,0,0,50,15.99,0,1
62.6,10.02,1,0,1,15.99,0,1,50,15.99,0,1
47.5,7.53,1,0,1,15.85,0,0,50,15.85,0,1
46.9,6.8,1,0,1,14.5,0,0,50,14.5,0,1
87.6,12.43,1,1,1,14.19,0,0,50,14.19,0,1
51.4,6.89,1,0,1,13.4,0,0,50,13.4,0,1
63.7,9.16,1,0,1,14.38,0,0,50,14.38,0,1
46.8,6.42,1,0,1,13.72,0,0,50,13.72,0,1
49.7,6.92,1,0,1,13.92,0,0,50,13.92,0,1
46.6,6.42,1,0,1,13.78,0,0,50,13.78,0,1
75.9,11.55,1,1,1,15.22,0,0,50,15.22,0,1
68.1,10.67,1,1,1,15.67,0,0,50,15.67,0,1
50.8,7.65,1,0,1,15.06,0,0,50,15.06,0,1
47.9,6.66,1,0,1,13.9,0,0,50,13.9,0,1
47.5,6.21,1,0,1,13.07,0,0,50,13.07,0,1
53.5,13.14,0,1,1,15.3,0,0,50,15.3,0,1
53.7,8.85,0,1,0,15.3,0,0,50,15.3,0,1
53.4,8.98,0,1,0,15.3,0,0,50,15.3,0,1
63.2,10.02,0,1,0,15.3,0,1,50,15.3,0,1
46.4,7.49,0,1,0,15.3,0,0,50,15.3,0,1
55.8,8.41,0,1,0,15.3,0,0,50,15.3,0,1
55.5,9.03,0,1,0,15.3,0,0,50,15.3,0,1
19.4,3.15,0,1,0,15.3,0,0,50,15.3,0,1
28.1,7.4,0,1,0,15.3,0,0,50,15.3,0,1
56.2,5.05,0,1,0,15.3,0,0,50,15.3,0,1
28.3,5.96,0,1,0,15.3,0,0,50,15.3,0,1
52.6,5.3,0,1,0,15.3,0,0,50,15.3,0,1
51.2,6.49,0,1,0,15.3,0,0,50,15.3,0,1
82.6,7.79,0,1,1,15.3,0,0,50,15.3,0,1
65.0,9.84,0,0,1,15.14,0,0,50,15.14,0,1
38.7,13.3,0,0,1,17.86,0,0,50,17.86,0,1
56.0,3.61,0,0,1,17.86,0,1,50,17.86,0,1
67.4,16.4,0,1,1,15.76,0,1,50,15.76,0,1
61.7,10.34,0,1,0,15.76,0,1,50,15.76,0,1
52.7,8.01,0,1,0,15.76,0,1,50,15.76,0,1
40.9,7.4,0,1,0,15.76,0,1,50,15.76,0,1
56.7,8.5,0,1,0,15.76,0,1,50,15.76,0,1
42.8,7.86,0,1,0,15.76,0,1,50,15.76,0,1
55.2,8.22,0,1,0,15.76,0,1,50,15.76,0,1
55.9,5.45,0,1,0,15.76,0,1,50,15.76,0,1
44.5,10.82,0,1,0,15.76,0,1,50,15.76,0,1
58.6,7.15,0,1,0,15.76,0,0,50,15.76,0,1
51.8,8.0,0,1,0,15.76,0,0,50,15.76,0,1
89.0,8.61,0,1,0,15.76,0,0,50,15.76,0,1
95.7,14.63,1,1,1,15.29,0,0,50,15.29,0,1
70.0,12.9,0,1,0,13.41,0,0,50,13.41,0,1
102.7,10.26,0,1,1,13.41,0,0,50,13.41,0,1
28.0,7.94,0,0,1,14.3,0,0,50,14.3,2,0
91.0,9.84,0,0,1,14.3,0,0,50,14.3,2,0
31.0,3.68,0,0,1,14.3,0,0,50,14.3,2,0
20.4,2.91,0,0,1,14.3,0,0,50,14.3,2,0
38.2,10.26,0,0,1,15.76,0,0,50,15.76,2,0
57.1,9.11,0,1,1,15.76,0,0,50,15.76,2,0
85.7,9.15,0,1,1,15.76,0,0,50,15.76,2,0
52.5,7.41,1,0,1,14.11,0,1,50,14.11,0,0
82.2,11.31,1,0,1,13.76,0,0,50,13.76,0,0
48.4,6.39,1,0,1,13.2,0,0,50,13.2,0,0
68.0,9.17,1,1,1,13.49,0,0,50,13.49,0,0
101.5,13.62,1,1,1,13.42,0,0,50,13.42,0,0
48.2,6.67,1,0,1,13.37,0,0,50,13.37,0,0
67.3,14.03,1,1,1,13.37,0,0,50,13.37,0,0
46.3,0.94,1,0,1,13.37,0,0,50,13.37,0,0
94.3,12.23,1,0,1,12.97,0,0,50,12.97,0,0
72.5,10.36,1,1,1,14.29,0,0,50,14.29,2,0
69.4,9.93,1,1,1,14.31,0,0,50,14.31,0,0
65.9,9.27,1,0,1,13.18,0,0,50,13.18,0,0
92.6,12.44,1,0,1,13.18,0,0,50,13.18,0,0
99.4,12.28,1,0,1,13.18,0,0,50,13.18,0,0
70.4,9.66,0,1,1,13.72,0,0,50,13.72,2,0
48.0,6.77,1,0,1,13.13,0,0,50,13.13,0,0
97.1,12.28,1,0,1,13.13,0,0,50,13.13,0,0
98.3,12.97,1,0,1,13.19,0,0,50,13.19,0,0
64.2,13.71,0,1,1,15.23,0,0,50,15.23,2,0
65.2,6.0,0,0,1,15.23,0,0,50,15.23,2,0
65.4,13.03,0,1,1,15.41,0,0,50,15.41,0,0
64.9,7.05,0,1,1,15.41,0,0,50,15.41,2,0
63.9,11.13,1,1,1,13.83,0,0,50,13.83,0,0
65.3,6.74,0,1,1,13.83,0,0,50,13.83,2,0
63.0,8.79,1,0,1,13.11,0,0,50,13.11,0,0
96.8,12.16,1,0,1,13.11,0,0,50,13.11,0,0
93.8,12.17,1,0,1,12.97,0,0,50,12.97,0,0
51.0,11.12,0,1,1,12.48,0,0,50,12.48,0,0
46.8,5.0,0,1,0,12.48,0,0,50,12.48,0,0
69.3,8.1,0,1,0,12.48,0,0,50,12.48,0,0
42.8,6.79,0,1,1,12.48,0,0,50,12.48,0,0
109.1,8.8,0,0,1,12.48,0,0,50,12.48,0,0
26.4,8.01,0,0,1,13.38,0,0,50,13.38,2,0
63.4,8.29,0,1,1,13.38,0,0,50,13.38,0,0
68.1,9.4,0,1,1,13.38,0,0,50,13.38,0,0
89.0,11.12,0,1,1,13.38,0,0,50,13.38,0,0
62.6,4.58,1,1,1,13.38,0,0,50,13.38,2,0
52.4,6.83,1,0,1,13.03,0,0,50,13.03,0,0
92.4,11.87,1,0,1,12.85,0,0,50,12.85,0,0
112.7,14.21,1,1,1,12.61,0,0,50,12.61,0,0
74.0,9.8,1,1,1,13.24,0,0,50,13.24,2,0
22.2,5.34,0,1,1,12.55,0,0,50,12.55,0,0
55.8,4.45,1,1,1,12.55,0,0,50,12.55,0,0
48.1,6.13,1,0,1,12.74,0,0,50,12.74,0,0
93.2,11.68,1,0,1,12.53,0,0,50,12.53,0,0
92.0,10.98,1,0,1,11.93,0,0,50,11.93,0,0
91.6,11.55,1,1,1,12.61,0,0,50,12.61,0,0
44.3,5.95,1,0,1,12.58,0,0,50,12.58,0,0
103.0,12.58,1,1,1,12.58,0,0,50,12.58,0,0
78.3,15.28,0,1,0,12.2,0,0,50,12.2,0,0
73.4,8.12,0,1,0,12.2,0,0,50,12.2,0,0
68.3,8.15,0,1,1,12.2,0,0,50,12.2,0,0
63.7,8.24,0,0,1,12.2,0,0,50,12.2,0,0
73.0,5.1,0,0,1,12.2,0,0,50,12.2,0,0
20.0,4.9,0,0,1,12.2,0,0,50,12.2,0,0
63.7,6.87,0,1,1,12.2,0,0,50,12.2,0,0
87.4,7.72,0,0,1,12.2,0,0,50,12.2,0,0
92.1,12.56,1,0,1,10.42,0,0,50,10.42,0,0
92.0,10.27,1,0,1,10.42,0,0,50,10.42,0,0
91.9,9.48,1,0,1,10.42,0,0,50,10.42,0,0
91.9,9.66,1,0,1,10.42,0,0,50,10.42,0,0
91.9,9.82,1,0,1,10.42,0,0,50,10.42,0,0
91.9,9.09,1,0,1,10.42,0,0,50,10.42,0,0
91.9,9.52,1,0,1,10.42,0,0,50,10.42,0,0
91.9,9.66,1,0,1,10.42,0,0,50,10.42,0,0
91.9,6.19,1,0,1,10.42,0,0,50,10.42,0,0
24.3,4.14,1,0,0,17.04,0,0,50,17.04,0,0
7.1,3.68,1,0,0,11.97,0,0,50,11.97,0,0
46.0,6.56,1,1,0,11.97,0,0,50,11.97,0,0
63.8,7.33,0,1,0,11.97,0,0,50,11.97,0,0
68.9,8.5,0,1,0,11.97,0,0,50,11.97,0,0
84.8,6.32,0,1,1,11.97,0,0,50,11.97,0,0
118.5,14.2,1,1,1,11.83,0,0,50,11.83,0,0
20.6,2.26,1,0,1,11.83,0,0,50,11.83,0,0
63.2,7.53,1,1,1,11.91,0,0,50,11.91,0,0
133.7,15.84,1,1,1,11.85,0,0,50,11.85,0,0
48.1,5.6,1,0,1,11.64,0,0,50,11.64,0,0
93.4,10.85,1,0,1,11.62,0,0,50,11.62,0,0
91.8,10.53,1,0,1,11.47,0,0,50,11.47,0,0
69.7,12.4,0,1,1,11.95,0,0,50,11.95,0,0
50.3,1.94,1,1,1,11.95,0,0,50,11.95,0,0
52.0,6.52,0,1,1,12.01,0,0,50,12.01,0,0
66.7,7.74,1,1,1,12.01,0,0,50,12.01,0,0
48.9,5.74,1,0,1,11.74,0,0,50,11.74,0,0
92.8,11.3,1,0,1,12.18,0,0,50,12.18,0,0
98.8,11.75,1,0,1,11.89,0,0,50,11.89,0,0
108.2,15.3,0,1,1,14.14,0,0,50,14.14,0,0
2.8,7.33,1,1,0,12.74,0,0,50,12.74,0,0
106.5,6.59,0,1,0,12.74,0,0,50,12.74,0,0
111.1,13.32,1,1,1,11.99,0,0,50,11.99,0,0
90.1,12.33,0,1,1,13.68,0,0,50,13.68,2,0
94.5,11.27,1,0,1,11.93,0,0,50,11.93,0,0
92.5,11.2,1,0,1,12.11,0,0,50,12.11,0,0
67.6,8.36,1,1,1,12.37,0,0,50,12.37,0,0
33.2,13.17,1,1,1,11.72,0,0,50,11.72,0,0
47.4,1.52,1,0,1,11.72,0,0,50,11.72,0,0
64.4,2.31,1,1,1,11.72,0,0,50,11.72,0,0
95.4,11.0,1,0,1,11.53,0,0,50,11.53,0,0
104.6,13.47,1,1,1,12.88,0,0,50,12.88,0,0
48.0,5.86,1,0,1,12.21,0,0,50,12.21,0,0
106.8,12.36,1,1,1,11.57,1,0,50,11.57,0,0
107.2,12.19,1,1,1,11.37,1,0,50,11.37,0,0
48.7,5.86,1,0,1,12.03,0,0,50,12.03,0,0
92.3,10.82,1,0,1,11.49,0,0,50,11.49,0,0
94.5,10.65,1,0,1,11.49,0,0,50,11.49,0,0
71.5,8.5,1,1,1,11.89,0,0,50,11.89,0,0
44.6,11.15,1,1,1,11.97,0,0,50,11.97,0,0
64.2,1.87,1,1,1,11.97,0,0,50,11.97,0,0
48.0,5.75,1,0,1,11.98,0,0,50,11.98,0,0
95.2,11.2,1,0,1,11.76,0,0,50,11.76,0,0
98.9,11.83,1,0,1,11.96,0,0,50,11.96,0,0
44.5,10.62,1,1,1,11.67,0,0,50,11.67,0,0
69.9,2.73,1,1,1,11.67,0,0,50,11.67,0,0
117.1,14.05,1,1,1,12.0,0,0,50,12.0,0,0
114.7,13.66,1,1,1,11.91,0,0,50,11.91,0,0
92.2,10.95,1,0,1,11.88,0,0,50,11.88,0,0
93.9,10.76,1,0,1,11.46,0,0,50,11.46,0,0
79.9,9.26,1,1,1,11.59,0,0,50,11.59,0,0
44.2,11.48,1,1,1,11.73,0,0,50,11.73,0,0
70.2,1.94,1,1,1,11.73,0,0,50,11.73,0,0
48.2,5.67,1,0,1,11.76,0,0,50,11.76,0,0
97.1,11.17,1,0,1,11.5,0,0,50,11.5,0,0
94.2,10.73,1,0,1,11.39,0,0,50,11.39,0,0
115.8,13.21,1,1,1,11.41,0,0,50,11.41,0,0
76.5,9.08,1,1,1,11.87,0,0,50,11.87,0,0
48.4,5.68,1,0,1,11.74,0,0,50,11.74,0,0
45.9,5.44,1,0,1,11.85,0,0,50,11.85,0,0
98.2,11.85,1,1,1,11.75,0,0,50,11.75,0,0
47.3,5.24,1,0,1,11.75,0,0,50,11.75,0,0
47.2,5.47,1,0,1,11.59,0,0,50,11.59,0,0
15.1,12.18,0,1,1,12.52,0,0,50,12.52,0,0
62.4,1.6,0,1,1,12.52,0,0,50,12.52,0,0
47.5,1.87,0,1,1,12.52,0,0,50,12.52,0,0
52.7,6.42,1,0,1,12.18,0,0,50,12.18,0,0
102.7,12.24,1,0,1,11.92,0,0,50,11.92,0,0
48.7,5.96,1,0,1,12.4,0,0,50,12.4,0,0
59.0,7.4,1,0,1,12.4,0,0,50,12.4,0,0
94.0,10.85,1,1,1,11.54,1,0,50,11.54,0,0
50.2,6.2,1,0,1,12.35,0,0,50,12.35,0,0
46.5,5.9,1,0,1,12.69,0,0,50,12.69,0,0
46.3,5.9,1,0,1,12.74,0,0,50,12.74,0,0
46.1,6.4,1,0,1,12.12,0,0,50,12.12,0,0
47.2,4.91,1,0,1,12.12,0,0,50,12.12,0,0
62.5,7.26,1,1,1,11.62,0,0,50,11.62,0,0
59.0,10.57,1,1,1,12.33,1,0,50,12.33,0,0
52.8,3.22,1,1,1,12.33,1,0,50,12.33,0,0
59.9,7.36,1,0,1,12.29,0,0,50,12.29,0,0
98.2,12.43,1,1,1,12.66,0,0,50,12.66,0,0
50.0,6.12,1,0,1,12.24,0,0,50,12.24,0,0
47.1,5.75,1,0,1,12.21,0,0,50,12.21,0,0
47.7,5.91,1,0,1,12.39,0,0,50,12.39,0,0
73.7,9.89,0,1,1,13.42,1,0,50,13.42,2,0
73.6,9.13,1,1,1,12.4,1,0,50,12.4,0,0
50.0,5.6,1,0,1,11.2,0,0,50,11.2,0,0
40.9,5.4,1,0,1,13.2,0,0,50,13.2,0,0
46.7,5.12,1,0,1,10.96,0,0,50,10.96,0,0
47.1,5.56,1,0,1,11.8,0,0,50,11.8,0,0
46.8,5.49,1,0,1,11.73,0,0,50,11.73,0,0
62.1,7.25,1,1,1,11.67,0,0,50,11.67,0,0
70.2,8.52,1,1,1,12.14,0,0,50,12.14,0,0
48.2,5.79,1,0,1,12.01,0,0,50,12.01,0,0
49.6,5.93,1,0,1,11.96,0,0,50,11.96,0,0
47.7,5.2,1,0,1,10.9,0,0,50,10.9,0,0
63.8,12.83,0,1,1,14.74,0,0,50,14.74,2,0
64.9,6.14,0,1,1,14.74,0,0,50,14.74,2,0
65.2,12.79,0,1,1,13.25,0,0,50,13.25,2,0
65.0,6.53,0,1,1,13.25,0,0,50,13.25,2,0
93.7,10.34,0,1,1,13.25,0,0,50,13.25,0,0
68.2,8.38,0,1,1,12.29,0,0,50,12.29,0,0
74.7,9.94,0,1,1,13.31,0,0,50,13.31,0,0
73.3,8.42,0,1,1,11.49,0,0,50,11.49,1,0
47.9,5.72,1,0,1,11.94,0,0,50,11.94,0,0
47.5,5.74,1,0,1,12.08,0,0,50,12.08,0,0
47.1,5.7,1,0,1,12.1,0,0,50,12.1,0,0
84.6,10.0,1,1,1,11.82,0,0,50,11.82,0,0
46.7,5.87,1,0,1,12.57,0,0,50,12.57,0,0
48.2,5.97,1,0,1,12.39,0,0,50,12.39,0,0
46.1,5.88,1,0,1,12.75,0,0,50,12.75,0,0
46.5,6.0,1,0,1,12.9,0,0,50,12.9,0,0
1.2,6.42,1,0,0,12.54,0,0,50,12.54,0,0
76.2,4.46,1,1,1,12.54,0,0,50,12.54,0,0
53.5,5.54,1,0,1,12.54,0,0,50,12.54,0,0
46.3,5.65,1,0,1,12.2,0,0,50,12.2,0,0
0.6,6.92,1,0,0,12.41,0,0,50,12.41,0,0
5.5,4.75,1,0,1,12.41,0,0,50,12.41,0,0
66.9,0.9,1,0,1,12.41,0,0,50,12.41,0,0
12.1,7.4,0,1,1,12.41,0,0,50,12.41,0,0
88.2,1.54,1,1,1,12.41,0,0,50,12.41,0,0
16.0,5.26,1,0,1,12.46,0,0,50,12.46,0,0
31.2,3.61,1,0,1,12.46,0,0,50,12.46,0,0
73.5,6.17,0,1,1,12.46,0,0,50,12.46,0,0
70.1,8.95,1,1,1,12.77,0,0,50,12.77,0,0
76.0,9.88,0,1,1,13.0,0,0,50,13.0,2,0
6.0,4.93,1,0,1,11.78,0,0,50,11.78,0,0
11.6,0.7,1,0,1,11.78,0,0,50,11.78,0,0
18.0,6.03,1,0,1,11.78,0,0,50,11.78,0,0
74.7,3.09,1,1,1,11.78,0,0,50,11.78,0,0
48.5,5.24,1,0,1,11.78,0,0,50,11.78,0,0
51.3,5.17,1,0,1,11.78,0,0,50,11.78,0,0
46.0,7.9,1,0,1,11.78,0,0,50,11.78,0,0
