trip_distance(km),quantity(kWh),city,motor_way,country_roads,consumption(kWh/100km),A/C,park_heating,avg_speed(km/h),ecr_deviation,encoded_driving_style,encoded_tire_type
236.0,57.0,1,1,1,17.3,1,1,50,-7.3,1,2
154.0,50.0,1,1,1,18.5,1,1,50,-6.1,1,1
134.0,6.17,1,1,1,19.1,1,1,50,-5.5,1,1
55.0,33.0,1,1,1,18.9,1,1,50,-5.7,1,1
211.0,31.0,1,1,1,18.7,1,1,50,-5.9,1,1
319.0,51.0,1,1,1,14.9,1,1,50,-9.7,1,1
218.0,43.0,1,1,1,18.1,1,1,50,-6.5,1,1
226.0,50.0,1,1,1,21.2,1,1,50,-3.4000000000000004,1,1
276.0,58.0,1,1,1,18.6,1,1,50,-6.0,1,1
92.0,45.0,1,1,1,21.3,1,1,50,-3.3000000000000007,1,1
250.0,31.0,1,1,1,19.8,1,1,50,-4.800000000000001,1,1
193.0,47.0,1,1,1,20.1,1,1,50,-4.5,1,1
237.0,50.0,1,1,1,18.0,1,1,50,-6.6,1,1
55.0,16.0,1,1,1,19.8,1,1,50,-4.800000000000001,1,1
5.0,40.0,1,1,1,23.2,1,1,50,-1.4000000000000004,1,1
128.0,8.54,1,1,1,19.3,1,1,50,-5.300000000000001,1,1
52.0,4.0,1,1,1,19.9,1,1,50,-4.699999999999999,1,1
73.0,9.64,1,1,1,21.0,1,1,50,-3.5999999999999996,1,1
145.0,37.0,1,1,1,18.6,1,1,50,-6.0,1,1
98.0,31.0,1,1,1,23.6,1,1,50,-1.0,1,1
8.0,4.68,1,1,1,21.75459987,1,1,50,-2.84540013,1,1
138.0,36.0,1,1,1,21.8,1,1,50,-2.8000000000000007,1,1
21.0,44.0,1,1,1,23.2,1,1,50,-1.4000000000000004,1,1
154.0,10.17,1,1,1,20.4,1,1,50,-4.199999999999999,1,1
97.0,27.0,1,1,1,21.3,1,1,50,-3.3000000000000007,1,1
200.0,47.0,1,1,1,20.7,1,1,50,-3.9000000000000004,1,1
86.0,34.0,1,1,1,22.6,1,1,50,-2.0,1,1
35.0,18.0,1,1,1,18.6,1,1,50,-6.0,1,1
97.0,8.35,1,1,1,18.9,1,1,50,-5.7,1,1
138.0,41.0,1,1,1,17.4,1,1,50,-7.2,1,1
79.0,28.0,1,1,1,19.7,1,1,50,-4.9,1,1
117.0,3.0,1,1,1,21.75459987,1,1,50,-2.84540013,1,1
137.0,33.44,1,1,1,18.2,1,1,50,-6.4,1,1
28.0,14.0,1,1,1,21.3,1,1,50,-3.3000000000000007,1,1
120.0,46.0,1,1,1,19.7,1,1,50,-4.9,1,1
120.0,23.0,1,1,1,18.3,1,1,50,-6.3,1,1
305.0,47.0,1,1,1,17.3,1,1,50,-7.3,1,1
157.0,39.0,1,1,1,20.8,1,1,50,-3.8000000000000007,1,1
203.0,56.0,1,1,1,22.3,1,1,50,-2.3000000000000007,1,1
150.0,49.0,1,1,1,20.7,1,1,50,-3.9000000000000004,1,1
110.0,29.0,1,1,1,21.9,1,1,50,-2.6999999999999993,1,1
49.0,11.0,1,1,1,22.2,1,1,50,-2.4000000000000004,1,1
150.0,21.27,1,1,1,20.9,1,1,50,-3.6999999999999993,1,1
50.0,18.0,1,1,1,19.3,1,1,50,-5.300000000000001,1,1
17.0,40.0,1,1,1,20.5,1,1,50,-4.1,1,1
195.0,14.0,1,1,1,20.1,1,1,50,-4.5,1,1
213.0,34.0,1,1,1,17.9,1,1,50,-6.7,1,1
128.0,25.0,1,1,1,21.0,1,1,50,-3.5999999999999996,1,1
109.0,33.0,1,1,1,17.7,1,1,50,-6.9,1,1
202.0,43.0,1,1,1,21.3,1,1,50,-3.3000000000000007,1,1
8.0,4.0,1,1,1,21.9,1,1,50,-2.6999999999999993,1,1
2.0,7.0,1,1,1,28.4,1,1,50,3.8000000000000007,1,1
242.0,48.0,1,1,1,18.9,1,1,50,-5.7,1,1
110.0,59.0,1,1,1,23.5,1,1,50,-1.0999999999999996,1,1
93.0,3.0,1,1,1,23.7,1,1,50,-0.9000000000000004,1,1
36.0,37.0,1,1,1,15.3,1,1,50,-9.3,1,1
15.0,6.0,1,1,1,23.6,1,1,50,-1.0,1,1
291.0,21.0,1,1,1,21.75459987,1,1,50,-2.84540013,1,1
24.0,5.0,1,1,1,21.6,1,1,50,-3.0,1,1
109.0,51.0,1,1,1,18.5,1,1,50,-6.1,1,1
96.0,8.0,1,1,1,19.6,1,1,50,-5.0,1,1
252.0,46.0,1,1,1,18.2,1,1,50,-6.4,1,1
204.0,54.0,1,1,1,20.1,1,1,50,-4.5,1,1
214.0,49.0,1,1,1,17.8,1,1,50,-6.8,1,1
19.0,20.0,1,1,1,23.7,1,1,50,-0.9000000000000004,1,1
207.0,53.0,1,1,1,21.8,1,1,50,-2.8000000000000007,1,1
246.0,50.0,1,1,1,19.6,1,1,50,-5.0,1,1
124.0,32.0,1,1,1,17.4,1,1,50,-7.2,1,1
43.0,10.0,1,1,1,19.7,1,1,50,-4.9,1,1
74.0,17.0,1,1,1,17.9,1,1,50,-6.7,1,1
69.0,30.0,1,1,1,18.8,1,1,50,-5.8,1,1
117.0,3.0,1,1,1,18.8,1,1,50,-5.8,1,1
3.0,14.8,1,1,1,21.7,1,1,50,-2.9000000000000004,1,1
3.0,8.0,1,1,1,18.8,1,1,50,-5.8,1,1
134.0,26.7,1,1,1,21.75459987,1,1,50,-2.84540013,1,1
49.0,3.0,1,1,1,18.5,1,1,50,-6.1,1,1
10.0,5.0,1,1,1,17.5,1,1,50,-7.1,1,1
53.0,18.0,1,1,1,21.2,1,1,50,-3.4000000000000004,1,1
115.0,31.0,1,1,1,19.1,1,1,50,-5.5,1,1
242.0,47.0,1,1,1,17.6,1,1,50,-7.0,1,1
10.0,6.0,1,1,1,22.5,1,1,50,-2.0999999999999996,1,1
183.0,44.0,1,1,1,19.0,1,1,50,-5.6,1,1
78.0,42.0,1,1,1,18.6,1,1,50,-6.0,1,1
173.0,27.0,1,1,0,21.75459987,1,1,50,-2.84540013,1,1
108.0,35.0,1,1,0,24.18,1,1,50,-0.41999999999999993,1,1
136.0,24.0,1,1,0,24.18,1,1,50,-0.41999999999999993,1,1
145.0,54.0,1,1,1,25.18,0,1,50,0.5800000000000001,1,1
137.0,17.0,1,1,1,25.18,0,1,50,0.5800000000000001,1,1
306.0,65.0,1,1,1,19.65,0,1,50,-4.949999999999999,1,1
213.0,37.0,1,1,1,19.65,0,1,50,-4.949999999999999,1,1
276.0,55.0,1,1,1,19.93,0,1,50,-4.67,1,0
207.0,48.0,1,1,1,23.19,0,1,50,-1.4100000000000001,1,0
92.0,19.0,1,1,1,20.65,0,1,50,-3.9499999999999993,1,0
168.0,34.0,1,0,1,20.24,1,1,50,-4.359999999999999,1,0
176.0,42.0,1,0,1,23.86,1,1,50,-0.7400000000000002,1,0
131.0,38.0,1,1,0,29.01,0,1,50,4.41,1,0
121.0,29.0,1,1,0,23.97,0,1,50,-0.6300000000000008,1,0
166.0,31.0,1,1,1,18.67,0,1,50,-5.93,1,0
268.0,62.0,1,1,1,23.13,0,1,50,-1.4700000000000006,1,2
222.0,51.0,0,1,1,22.97,0,1,50,-1.6300000000000008,1,0
191.0,48.0,0,1,1,25.13,0,1,50,0.5299999999999994,1,0
180.0,38.0,1,1,0,21.11,0,1,50,-3.49,1,0
123.0,27.0,0,0,1,21.95,0,1,50,-2.6500000000000004,1,0
137.0,26.0,0,0,1,18.98,0,1,50,-5.62,1,0
253.0,49.0,0,1,1,19.37,0,1,50,-5.23,1,0
222.0,52.0,0,0,0,23.42,0,1,50,-1.1799999999999997,1,0
6.043,1.208,1,1,1,20.0,1,1,50,-4.6,1,1
5.645,1.004,0,1,0,17.79,1,1,50,-6.81,1,1
5.645,1.003,0,1,0,17.77,1,1,50,-6.83,1,1
4.0,9.0,1,1,1,18.16,1,1,50,-6.44,1,2
220.0,50.0,1,1,1,18.16,1,1,50,-6.44,1,2
266.0,30.0,1,1,1,18.16,1,1,50,-6.44,1,2
88.0,12.0,1,1,1,13.64,1,1,50,-10.96,1,2
186.0,44.0,1,1,1,23.66,1,1,50,-0.9399999999999995,1,2
365.0,73.0,1,1,1,20.0,1,1,50,-4.6,1,2
198.0,40.0,1,1,1,20.2,1,1,50,-4.4,1,2
188.0,32.0,1,1,1,21.81,1,1,50,-2.789999999999999,1,2
4.0,6.0,1,1,1,16.88,1,1,50,-7.72,1,2
197.0,44.0,1,1,1,16.88,1,1,50,-7.72,1,2
267.0,29.0,1,1,1,16.88,1,1,50,-7.72,1,2
198.0,46.0,1,1,1,16.24,1,1,50,-8.36,1,2
196.0,18.0,1,1,1,16.24,1,1,50,-8.36,1,2
339.0,57.0,1,1,1,20.98,1,1,50,-3.619999999999999,1,2
43.0,2.0,1,1,1,20.98,1,1,50,-3.619999999999999,1,0
178.0,37.0,1,1,1,20.79,1,1,50,-3.8100000000000005,1,0
122.0,45.0,1,1,1,23.57,1,1,50,-1.0299999999999994,1,0
175.0,25.0,1,1,1,23.57,1,1,50,-1.0299999999999994,1,0
192.0,48.0,1,1,1,25.0,1,1,50,0.40000000000000036,1,0
269.0,52.0,1,1,1,19.33,1,1,50,-5.27,1,0
247.0,50.0,1,1,1,20.24,1,1,50,-4.359999999999999,1,0
43.0,7.0,1,1,1,16.28,1,1,50,-8.32,1,0
45.0,10.0,1,1,1,22.22,1,1,50,-2.380000000000001,1,0
46.0,6.0,1,1,1,13.04,1,1,50,-11.56,1,0
165.0,40.0,1,1,1,24.24,1,1,50,-0.35999999999999943,1,0
95.0,18.4,1,1,1,19.37,1,1,50,-5.23,1,1
65.0,13.2,1,1,1,20.31,1,1,50,-4.289999999999999,1,1
6.145,1.337,1,1,1,21.76,1,1,50,-2.84,1,1
136.0,63.62,0,1,1,21.75,1,1,50,-2.8499999999999996,1,0
249.0,20.1,0,1,1,21.75,1,1,50,-2.8499999999999996,1,0
1.0,20.9,0,1,1,24.98,1,1,50,0.3800000000000008,1,0
36.0,23.49,0,1,1,24.98,1,1,50,0.3800000000000008,1,0
208.0,24.96,0,1,0,24.98,1,1,50,0.3800000000000008,1,0
231.0,47.82,0,1,0,24.98,1,1,50,0.3800000000000008,1,0
281.0,38.86,0,1,0,24.98,1,1,50,0.3800000000000008,1,0
4.0,6.95,0,1,1,24.98,1,1,50,0.3800000000000008,1,0
38.0,10.54,0,1,1,24.98,1,1,50,0.3800000000000008,1,0
152.0,36.13,0,1,1,27.15,1,1,50,2.5500000000000007,1,0
203.0,6.0,0,1,1,27.15,1,1,50,2.5500000000000007,1,0
181.0,55.56,0,1,1,27.15,1,1,50,2.5500000000000007,1,0
97.0,16.85,0,1,1,27.15,1,1,50,2.5500000000000007,1,0
36.0,20.93,0,1,1,27.15,1,1,50,2.5500000000000007,1,0
135.0,20.0,0,1,1,27.15,1,1,50,2.5500000000000007,1,0
104.0,54.6,0,1,1,27.15,1,1,50,2.5500000000000007,1,0
4.0,16.7,0,1,1,22.86,1,1,50,-1.7400000000000002,1,0
191.0,24.32,0,1,1,22.86,1,1,50,-1.7400000000000002,1,0
7.0,4.11,0,1,1,22.86,1,1,50,-1.7400000000000002,1,0
165.0,38.77,0,1,1,22.86,1,1,50,-1.7400000000000002,1,0
1.0,57.3,0,1,1,23.73,1,1,50,-0.8699999999999992,1,0
126.0,17.8,0,1,0,23.73,1,1,50,-0.8699999999999992,1,1
47.0,33.58,0,1,1,23.73,1,1,50,-0.8699999999999992,1,1
250.0,22.43,0,1,1,23.73,1,1,50,-0.8699999999999992,1,1
166.0,27.06,0,1,1,23.73,1,1,50,-0.8699999999999992,1,1
1.0,32.0,1,0,0,24.2,1,1,50,-0.40000000000000036,1,1
35.0,30.02,1,0,0,24.2,1,1,50,-0.40000000000000036,1,1
20.0,32.79,1,0,0,24.2,1,1,50,-0.40000000000000036,1,1
3.0,6.62,1,0,0,24.2,1,1,50,-0.40000000000000036,1,1
273.0,6.74,0,1,0,24.2,1,1,50,-0.40000000000000036,1,1
42.0,62.98,1,1,0,24.2,1,1,50,-0.40000000000000036,1,1
352.0,4.53,0,1,0,24.2,1,1,50,-0.40000000000000036,1,1
1.0,15.5,0,1,1,21.86,1,1,50,-2.74,1,1
119.0,33.39,0,1,1,21.86,1,1,50,-2.74,1,1
338.0,41.6,0,1,0,21.86,1,1,50,-2.74,1,1
309.0,34.97,0,1,0,22.79,1,1,50,-1.8100000000000005,1,1
14.0,14.05,0,1,1,22.79,0,1,50,-1.8100000000000005,1,1
48.0,16.5,0,1,1,17.98,0,1,50,-6.62,1,1
234.0,34.19,0,1,1,17.98,0,1,50,-6.62,1,1
147.0,60.93,0,1,1,24.74,1,1,50,0.14000000000000057,1,1
149.0,13.4,0,1,1,24.74,1,1,50,0.14000000000000057,1,1
44.0,9.8,0,1,1,24.74,1,1,50,0.14000000000000057,1,1
36.0,68.4,0,1,1,24.33,1,1,50,-0.2699999999999996,1,1
335.0,42.25,0,1,1,24.33,1,1,50,-0.2699999999999996,1,1
21.0,12.47,0,1,1,24.33,1,1,50,-0.2699999999999996,1,1
24.0,10.22,0,1,1,24.33,1,1,50,-0.2699999999999996,1,1
194.0,13.69,0,1,1,24.33,1,1,50,-0.2699999999999996,1,1
1.0,18.6,0,1,1,19.35,1,1,50,-5.25,1,1
101.0,22.97,0,1,1,19.35,1,1,50,-5.25,1,1
225.0,21.7,0,1,1,19.35,1,1,50,-5.25,1,1
120.0,29.7,0,1,1,24.75,1,1,50,0.15000000000000036,1,1
5.21,1.082,1,1,1,20.77,1,1,50,-3.83,1,1
8.886,2.086,0,1,1,23.47,1,1,50,-1.1300000000000008,1,2
8.886,2.086,0,1,1,23.47,1,1,50,-1.1300000000000008,1,2
12.14,2.57,0,1,1,21.17,1,1,50,-3.4299999999999997,1,2
13.913,2.909,0,1,1,20.91,1,1,50,-3.6899999999999995,1,0
8.392,1.846,0,1,1,22.0,0,1,50,-2.5999999999999996,1,0
10.476,2.347,0,1,1,22.4,1,1,50,-2.1999999999999993,1,0
7.456,1.589,0,1,1,21.31,1,1,50,-3.289999999999999,1,0
4.564,1.134,0,1,1,24.85,1,1,50,0.25,1,2
67.5,11.3,1,1,1,16.74,1,1,50,-7.86,1,2
156.1,28.8,0,1,0,18.45,1,1,50,-6.15,1,2
152.5,27.8,0,1,0,18.23,1,1,50,-6.37,1,2
178.5,32.6,0,1,0,18.26,1,1,50,-6.34,1,2
46.9,8.2,0,1,1,17.48,1,1,50,-7.12,1,2
109.5,19.3,1,1,1,17.63,1,1,50,-6.97,1,2
130.2,25.5,1,1,0,19.59,1,1,50,-5.01,1,2
213.0,43.0,0,1,0,20.19,1,1,50,-4.41,1,2
34.2,7.6,0,1,1,22.22,1,1,50,-2.380000000000001,1,2
75.4,13.7,0,1,1,18.17,1,1,50,-6.43,1,2
159.8,27.3,0,1,1,17.08,1,1,50,-7.52,1,2
122.3,22.2,0,1,0,18.15,1,1,50,-6.45,1,2
78.0,13.4,0,1,1,17.18,1,1,50,-7.42,1,2
77.5,12.7,0,1,1,16.39,1,1,50,-8.21,1,2
86.4,14.7,0,1,1,17.01,1,1,50,-7.59,1,2
85.4,14.8,0,1,1,17.33,1,1,50,-7.27,1,2
48.2,7.0,0,1,1,14.52,1,1,50,-10.08,1,2
33.0,7.5,0,0,1,22.73,1,1,50,-1.8699999999999992,1,2
137.8,26.1,0,1,1,18.94,1,1,50,-5.66,1,2
83.5,17.1,0,1,1,20.48,1,1,50,-4.119999999999999,1,2
38.4,7.2,1,1,1,21.45,1,1,50,-3.1500000000000004,1,2
38.5,5.7,0,1,1,18.11,1,1,50,-6.49,1,2
77.0,13.3,1,1,1,17.27,1,1,50,-7.33,1,2
53.0,9.0,0,1,0,16.98,1,1,50,-7.62,1,2
98.7,18.5,0,1,1,18.74,1,1,50,-5.86,1,2
158.0,27.4,0,1,1,17.34,1,1,50,-7.26,1,2
217.0,38.4,0,1,0,17.7,1,1,50,-6.9,1,2
76.1,11.3,0,1,1,14.85,1,1,50,-9.75,1,2
75.0,11.8,0,1,1,15.73,1,1,50,-8.870000000000001,1,2
83.3,13.2,0,1,1,15.85,1,1,50,-8.75,1,2
186.0,34.4,0,1,1,18.49,1,1,50,-6.11,1,2
217.5,39.9,0,1,0,18.34,1,1,50,-6.26,1,2
142.0,25.7,0,1,0,18.1,1,1,50,-6.5,1,2
49.3,7.3,1,0,1,14.81,1,1,50,-9.79,1,2
87.0,13.8,1,0,1,15.86,1,1,50,-8.74,1,2
196.0,36.9,1,1,1,18.83,1,1,50,-5.77,1,2
145.8,26.0,1,1,1,17.83,1,1,50,-6.77,1,2
50.7,9.5,1,1,1,18.74,1,1,50,-5.86,1,2
106.1,17.8,1,1,1,16.78,1,1,50,-7.82,1,2
212.0,33.9,1,1,1,15.99,1,1,50,-8.61,1,2
143.2,26.6,0,1,0,18.58,1,1,50,-6.02,1,2
185.9,32.2,0,1,0,17.32,1,1,50,-7.28,1,2
132.9,24.8,0,1,1,18.66,1,1,50,-5.94,1,2
189.9,31.9,0,1,1,16.8,1,1,50,-7.8,1,2
84.0,13.1,1,1,1,15.6,1,1,50,-9.0,1,2
33.5,6.5,1,0,1,19.4,1,1,50,-5.199999999999999,1,2
69.2,10.1,1,1,1,14.6,1,1,50,-10.0,1,2
118.0,22.6,0,1,1,19.15,1,1,50,-5.449999999999999,1,2
85.1,13.1,0,1,1,15.39,1,1,50,-9.21,1,2
102.1,15.3,0,1,1,14.99,1,1,50,-9.61,1,2
207.3,32.9,0,1,1,15.87,1,1,50,-8.73,1,2
112.5,16.5,0,1,1,14.67,1,1,50,-9.93,1,2
77.1,12.1,0,1,1,15.69,1,1,50,-8.91,1,2
78.2,12.5,0,1,1,15.98,1,1,50,-8.620000000000001,1,2
76.4,12.1,0,1,1,15.84,1,1,50,-8.76,1,2
95.1,14.9,0,1,1,15.67,1,1,50,-8.93,1,2
77.6,12.3,0,1,1,15.85,1,1,50,-8.75,1,2
77.1,11.7,0,1,1,15.18,1,1,50,-9.42,1,2
167.1,24.6,1,0,1,14.72,1,1,50,-9.879999999999999,1,2
19.0,2.9,1,0,0,15.26,1,1,50,-9.34,1,2
74.4,12.2,0,1,1,16.4,1,1,50,-8.2,1,2
76.1,11.2,0,1,1,14.72,1,1,50,-9.879999999999999,1,2
77.3,11.8,0,1,1,15.27,1,1,50,-9.33,1,2
76.9,11.3,0,1,1,14.69,1,1,50,-9.91,1,2
48.1,6.2,0,1,1,12.89,1,1,50,-11.71,1,2
153.0,26.1,0,1,1,17.06,1,1,50,-7.54,1,2
76.7,12.5,0,1,1,16.3,1,1,50,-8.3,1,2
76.8,11.9,0,1,1,15.49,1,1,50,-9.11,1,2
152.3,23.4,0,1,1,15.36,1,1,50,-9.24,1,2
73.2,11.2,0,1,1,15.3,1,1,50,-9.3,1,2
76.3,12.6,0,1,1,16.51,1,1,50,-8.09,1,2
99.2,15.5,0,1,1,15.63,1,1,50,-8.969999999999999,1,2
135.5,23.5,0,1,1,17.34,1,1,50,-7.26,1,2
115.2,18.6,0,1,1,16.15,1,1,50,-8.45,1,2
139.2,23.9,0,1,0,17.17,1,1,50,-7.43,1,2
220.0,34.5,0,1,1,15.68,1,1,50,-8.92,1,2
103.0,17.8,0,1,1,17.28,1,1,50,-7.32,1,2
98.7,17.3,0,1,1,17.53,1,1,50,-7.07,1,2
113.2,23.3,0,1,0,20.58,1,1,50,-4.02,1,2
182.4,34.1,0,1,0,18.7,1,1,50,-5.9,1,2
86.7,14.9,0,1,0,17.19,1,1,50,-7.41,1,2
199.0,34.7,0,1,0,17.44,1,1,50,-7.16,1,2
189.7,32.1,0,1,0,16.92,1,1,50,-7.68,1,2
97.8,18.9,0,1,0,19.33,1,1,50,-5.27,1,2
184.0,32.7,0,1,1,17.77,1,1,50,-6.83,1,2
189.6,35.0,0,1,0,18.46,1,1,50,-6.14,1,2
60.2,8.6,1,0,1,14.29,1,1,50,-10.31,1,2
272.5,35.0,1,0,1,12.84,1,1,50,-11.76,1,2
4.8,0.8,1,0,0,16.67,1,1,50,-7.93,1,2
172.6,26.2,1,1,1,15.18,1,1,50,-9.42,1,2
177.9,28.2,1,1,1,15.85,1,1,50,-8.75,1,2
74.1,10.6,1,0,1,14.3,1,1,50,-10.3,1,2
165.2,24.8,1,0,1,15.01,1,1,50,-9.59,1,2
77.2,11.3,1,0,1,14.64,1,1,50,-9.96,1,2
76.6,11.3,1,0,1,14.75,1,1,50,-9.85,1,2
106.0,14.7,0,1,1,13.87,1,1,50,-10.73,1,2
114.0,18.1,0,1,1,15.88,1,1,50,-8.719999999999999,1,2
97.4,16.6,0,1,0,17.04,1,1,50,-7.56,1,2
264.8,41.6,0,1,1,15.71,1,1,50,-8.89,1,2
194.0,34.6,0,1,0,17.84,1,1,50,-6.76,1,2
86.0,16.4,0,1,0,19.07,1,1,50,-5.53,1,2
176.0,34.7,0,1,0,19.72,1,1,50,-4.880000000000001,1,2
219.0,42.4,0,1,0,19.36,1,1,50,-5.24,1,2
170.1,24.8,1,1,1,14.58,1,1,50,-10.02,1,2
68.4,9.8,0,1,1,14.33,1,1,50,-10.27,1,2
81.3,14.5,0,1,0,17.84,1,1,50,-6.76,1,2
75.2,11.1,0,1,1,14.76,1,1,50,-9.84,1,2
75.2,11.3,0,1,1,15.03,1,1,50,-9.57,1,2
99.0,12.9,1,1,1,13.03,1,1,50,-11.57,1,2
28.0,6.5,0,1,0,23.21,1,1,50,-1.3900000000000006,1,2
128.8,20.9,0,1,1,16.23,1,1,50,-8.370000000000001,1,2
75.1,10.7,0,1,1,14.25,1,1,50,-10.35,1,2
75.2,10.9,0,1,1,14.49,1,1,50,-10.11,1,2
72.6,10.2,0,1,1,14.05,1,1,50,-10.55,1,2
92.5,13.2,0,1,1,14.27,1,1,50,-10.33,1,2
103.8,17.0,0,1,1,16.38,1,1,50,-8.219999999999999,1,2
153.3,29.3,0,1,0,19.11,1,1,50,-5.49,1,2
89.8,14.4,0,1,1,16.04,1,1,50,-8.559999999999999,1,2
76.9,12.2,0,1,1,15.86,1,1,50,-8.74,1,2
76.1,12.3,0,1,1,15.42,1,1,50,-9.18,1,2
40.6,5.7,0,1,1,15.42,1,1,50,-9.18,1,2
8.5,0.9,0,0,1,15.65,1,1,50,-8.95,1,2
72.0,11.7,0,1,1,15.65,1,1,50,-8.95,1,2
76.2,13.4,0,1,1,17.59,1,1,50,-7.01,1,2
78.0,13.3,0,1,1,17.05,1,1,50,-7.55,1,2
71.9,12.0,0,1,1,16.69,1,1,50,-7.91,1,2
140.8,26.6,0,1,0,18.89,1,1,50,-5.71,1,2
136.5,24.5,0,1,0,17.95,1,1,50,-6.65,1,2
77.0,11.8,0,1,1,15.32,1,1,50,-9.280000000000001,1,2
87.5,14.7,0,1,1,16.8,1,1,50,-7.8,1,2
90.6,15.9,0,1,1,17.55,1,1,50,-7.05,1,2
117.4,23.2,0,1,0,19.76,1,1,50,-4.84,1,2
156.7,28.9,1,1,1,18.44,1,1,50,-6.16,1,2
134.3,24.6,0,1,1,18.32,1,1,50,-6.28,1,2
156.3,26.9,1,1,1,17.21,1,1,50,-7.39,1,2
145.2,28.1,0,1,0,19.35,1,1,50,-5.25,1,2
121.5,21.9,1,1,1,18.02,1,1,50,-6.58,1,2
74.7,12.6,1,1,1,16.87,1,1,50,-7.73,1,2
76.3,12.7,0,1,1,16.64,1,1,50,-7.96,1,2
77.2,12.8,0,1,1,16.58,1,1,50,-8.02,1,2
106.4,18.9,0,1,1,17.76,1,1,50,-6.84,1,2
76.2,11.7,0,1,1,15.35,1,1,50,-9.25,1,2
76.9,12.1,0,1,1,15.73,1,1,50,-8.870000000000001,1,2
74.0,11.8,0,1,1,15.95,1,1,50,-8.65,1,2
98.0,17.4,0,1,1,17.76,1,1,50,-6.84,1,2
76.6,13.9,0,1,1,18.15,1,1,50,-6.45,1,2
167.1,31.9,0,1,1,19.09,1,1,50,-5.51,1,2
197.4,43.8,0,1,0,22.19,1,1,50,-2.41,1,2
67.4,14.9,0,1,0,19.45,1,1,50,-5.15,1,2
138.3,25.1,0,1,0,19.45,1,1,50,-5.15,1,2
140.6,28.6,0,1,1,20.34,1,1,50,-4.26,1,2
149.6,26.3,0,1,1,17.58,1,1,50,-7.02,1,2
75.1,12.5,0,1,1,16.64,1,1,50,-7.96,1,2
77.0,13.6,0,1,1,17.66,1,1,50,-6.94,1,2
144.9,26.0,0,1,1,17.94,1,1,50,-6.66,1,2
77.2,14.1,0,1,1,18.26,1,1,50,-6.34,1,2
78.8,13.2,0,1,1,16.75,1,1,50,-7.85,1,2
81.0,13.3,0,1,1,16.42,1,1,50,-8.18,1,2
256.6,48.7,0,1,0,18.98,1,1,50,-5.62,1,2
37.3,8.1,0,1,1,21.72,1,1,50,-2.880000000000001,1,2
76.3,13.6,0,1,1,17.82,1,1,50,-6.78,1,2
75.8,12.4,0,1,1,16.36,1,1,50,-8.24,1,2
78.9,12.1,0,1,1,15.34,1,1,50,-9.26,1,2
177.1,37.6,0,1,0,21.23,1,1,50,-3.369999999999999,1,2
78.8,12.9,0,1,1,16.37,1,1,50,-8.23,1,2
77.2,12.9,0,1,1,16.71,1,1,50,-7.89,1,2
71.3,11.8,0,1,1,16.55,1,1,50,-8.05,1,2
75.9,12.1,0,1,1,15.94,1,1,50,-8.66,1,2
187.1,29.2,0,1,1,15.61,1,1,50,-8.99,1,2
106.8,17.2,0,1,1,16.1,1,1,50,-8.5,1,2
76.3,13.5,0,1,1,17.69,1,1,50,-6.91,1,2
205.5,34.4,0,1,1,16.74,1,1,50,-7.86,1,2
82.3,13.1,0,1,1,15.92,1,1,50,-8.68,1,2
76.4,12.2,0,1,1,15.97,1,1,50,-8.629999999999999,1,2
94.0,15.2,0,1,1,16.17,1,1,50,-8.43,1,2
84.8,13.2,0,1,1,15.57,1,1,50,-9.030000000000001,1,2
92.6,15.2,0,1,1,16.41,1,1,50,-8.190000000000001,1,2
79.1,13.1,0,1,1,16.56,1,1,50,-8.04,1,0
76.3,12.5,0,1,1,16.38,1,1,50,-8.219999999999999,1,0
75.2,12.0,0,1,1,15.96,1,1,50,-8.64,1,0
183.4,30.9,0,1,1,16.85,1,1,50,-7.75,1,0
77.6,11.9,0,1,1,15.34,1,1,50,-9.26,1,0
180.8,29.4,1,1,1,16.26,1,1,50,-8.34,1,0
174.8,30.1,1,1,0,17.22,1,1,50,-7.38,1,0
176.2,29.8,1,1,0,16.91,1,1,50,-7.69,1,0
74.0,12.8,0,1,1,17.3,1,1,50,-7.3,1,0
79.3,12.6,0,1,1,15.89,1,1,50,-8.71,1,0
78.7,12.9,0,1,1,16.39,1,1,50,-8.21,1,0
77.3,12.1,0,1,1,15.65,1,1,50,-8.95,1,0
72.8,12.1,1,1,1,16.62,1,1,50,-7.98,1,0
78.1,12.7,0,1,1,16.26,1,1,50,-8.34,1,0
87.1,14.0,0,1,1,16.07,1,1,50,-8.530000000000001,1,0
75.6,11.7,0,1,1,15.48,1,1,50,-9.120000000000001,1,0
76.1,12.1,0,1,1,15.9,1,1,50,-8.7,1,0
78.7,12.4,0,1,1,15.76,1,1,50,-8.84,1,0
75.6,11.5,0,1,1,15.21,1,1,50,-9.39,1,0
85.6,13.0,0,1,1,15.19,1,1,50,-9.41,1,0
174.3,31.6,0,1,0,18.13,1,1,50,-6.47,1,0
79.1,13.1,0,1,1,16.56,1,1,50,-8.04,1,0
103.8,20.2,0,1,0,19.46,1,1,50,-5.140000000000001,1,0
75.5,12.5,0,1,1,16.56,1,1,50,-8.04,1,0
206.3,35.0,0,1,0,16.97,1,1,50,-7.63,1,0
44.4,7.2,1,0,1,16.22,1,1,50,-8.379999999999999,1,0
198.0,31.5,0,1,0,15.91,1,1,50,-8.690000000000001,1,0
